大巴	9176	大型巴士	52	176.46153846153845
大本	7798	大学本科	2526	3.0870942201108473
大核	1338	大亚湾核电站	1055	1.2682464454976303
大龄	1600	大年龄	233	6.866952789699571
天启	1690	上天的启示	2	845.0
太地	279	香港太古地产有限公司	1	279.0
太煤	4	太原煤矿	6	0.6666666666666666
太钢	995	太原钢铁公司	126	7.896825396825397
央航	42	中央航空公司	22	1.9090909090909092
央行	89085	中央银行	20847	4.273276730464815
失忆	426	失去记忆	63	6.761904761904762
失政	226	失掉政权	3	75.33333333333333
夹屋	36	夹心阶层房屋	4	9.0
契税	3620	契约税	6	603.3333333333334
奖助	768	奖励和赞助	5	153.6
奖惩	4785	奖励和惩罚	19	251.8421052631579
套现	6851	套取现金	237	28.90717299578059
奥体	3203	奥林匹克体育	2589	1.2371572035534955
奥星	184	奥林匹克希望之星	1	184.0
奥校	104	奥林匹克学校	43	2.4186046511627906
奥运	707758	奥林匹克运动	8762	80.77585026249714
女中	3469	女子中学	470	7.3808510638297875
女举	842	女子举重	2989	0.2816995650719304
女乒	1773	女子乒乓球队	230	7.708695652173913
女单	24024	女子单打	3417	7.0307287093942055
女双	13298	女子双打	1993	6.672353236327145
女台	215	女子跳台跳水	240	0.8958333333333334
女团	6274	女子团体	2939	2.134739707383464
女垒	1652	女子垒球	766	2.156657963446475
女小	776	女子小学	37	20.972972972972972
女师	102	女子师范学校	48	2.125
女排	32732	女子排球	1376	23.787790697674417
女探	74	女警探	1	74.0
女曲	2583	女子曲棍球队	496	5.207661290322581
女板	91	女子跳板跳水	76	1.1973684210526316
女柔	406	女子柔道	1854	0.21898597626752966
女校	745	女子学校	273	2.728937728937729
女泳	171	女子游泳	435	0.3931034482758621
女监	171	女子监狱	474	0.36075949367088606
女花	810	女子花剑	1142	0.7092819614711033
女装	1966	女子服装	11	178.72727272727272
女超	310	女子超级	140	2.2142857142857144
女足	31983	女子足球	3660	8.738524590163934
女车	2882	女式自行车	11	262.0
女青	4710	香港基督教女青年会	23	204.7826086956522
妇代	52	妇女代表	1666	0.031212484993997598
妇保	417	妇女儿童保护	37	11.27027027027027
妇协	196	香港妇女协会	2	98.0
妇委	100	妇女委员	71	1.408450704225352
妇婴	370	妇女和婴儿	21	17.61904761904762
妇幼	5006	妇女和幼儿	3	1668.6666666666667
妇检	108	妇科检查	198	0.5454545454545454
妇运	50	妇女运动	871	0.0574052812858783
委办	2607	委员会办公室	1631	1.598405885959534
委培	325	委托培养	318	1.0220125786163523
委管	603	委托管理	335	1.8
委购	7	委托收购	26	0.2692307692307692
委贷	6	委托贷款	468	0.01282051282051282
娱记	132	娱乐新闻记者	1	132.0
婉拒	2503	婉言拒绝	291	8.601374570446735
婚书	181	结婚登记书	2	90.5
婚俗	2130	结婚的习俗	5	426.0
婚庆	3445	结婚庆典	61	56.47540983606557
婚恋	2955	结婚恋爱	1	2955.0
婚检	1326	婚前身体检查	2	663.0
婚管	6	婚姻管理	101	0.0594059405940594
婚育	1343	结婚生育	105	12.790476190476191
婚龄	470	结婚年龄	444	1.0585585585585586
嫌犯	23248	嫌疑犯	4047	5.744502100321226
孔墨	2	孔子和墨子	1	2.0
孔孟	495	孔子和孟子	16	30.9375
孔教	428	孔子教育	114	3.754385964912281
孕产	2931	孕妇产妇	8	366.375
存储	10602	存款和储蓄	22	481.90909090909093
存续	1581	存在延续	2	790.5
孙大	1696	孙逸仙大学	1	1696.0
季检	84	季度检查	18	4.666666666666667
孤寡	2990	孤儿寡妇	21	142.38095238095238
学优	788	学习成绩优异	207	3.8067632850241546
学具	444	学习用具	287	1.5470383275261324
学则	1069	学生守则	94	11.372340425531915
学协	1486	学生界救亡协会	2	743.0
学童	3509	上学的儿童	39	89.97435897435898
学联	6030	学生联合会	750	8.04
学运	1497	学生运动	1881	0.79585326953748
学陶	43	学习陶行知	6	7.166666666666667
学额	470	学生名额	94	5.0
宇联	41	宇宙航行联合会	2	20.5
宇航	30774	宇宙航行	49	628.0408163265306
守时	991	遵守时间	31	31.967741935483872
守疆	31	守卫边疆	23	1.3478260869565217
守防	773	守卫边防	19	40.68421052631579
安保	29324	安全保卫	6144	4.772786458333333
安内	903	安定门内	25	36.12
安和	6953	安定祥和	266	26.139097744360903
安外	441	安定门外	37	11.91891891891892
安大	6678	安徽大学	584	11.434931506849315
安影	101	安徽电影制片厂	3	33.666666666666664
安控	206	安全控制	870	0.2367816091954023
安检	13559	安全检查	6289	2.155986643345524
安盟	5800	争取安哥拉彻底独立全国联盟	956	6.066945606694561
安钢	391	安阳钢铁公司	45	8.688888888888888
宋瓷	76	宋代瓷器	30	2.533333333333333
完中	633	完全中学	123	5.146341463414634
完封	99	完全封锁	140	0.7071428571428572
完小	941	完全小学	335	2.808955223880597
官兵	201001	军官和士兵	208	966.3509615384615
官小	673	官立小学	28	24.035714285714285
官校	421	军官学校	436	0.9655963302752294
定存	2893	定期存款	3374	0.8574392412566686
定岗	1187	确定工作岗位	9	131.88888888888889
定点	18613	确定地点	24	775.5416666666666
定编	1190	确定人员编制	7	170.0
宝钢	12896	宝山钢铁集团	43	299.90697674418607
实务	2668	实际事务	22	121.27272727272727
实小	612	实验小学	1871	0.3270978086584714
实态	706	实际状态	54	13.074074074074074
实操	526	实际操作	3637	0.14462469067913114
实效	17912	实际效果	2363	7.580194667795175
实测	1425	实地测量	108	13.194444444444445
实绩	4119	实际业绩	79	52.139240506329116
实训	2153	实验和培训	2	1076.5
实龄	2	实足年龄	12	0.16666666666666666
审俘	2	审讯俘虏	17	0.11764705882352941
审干	17	审查干部	5	3.4
审执	96	审理执行	11	8.727272727272727
审批	60904	审查批准	920	66.2
审期	482	审理期限	181	2.6629834254143647
审案	1591	审理案件	737	2.1587516960651287
审稿	1045	审阅稿件	4	261.25
审评	1680	审查评议	5	336.0
客层	81	顾客层	7	11.571428571428571
客运	42445	旅客运输	3116	13.621630295250322
客量	4217	客流量	6983	0.6038951739939854
宣口	7	宣传口	628	0.011146496815286623
宣委	5	宣传委员	283	0.0176678445229682
宣导	809	宣传引导	418	1.9354066985645932
宣教	1734	宣传教育	12027	0.14417560488899975
宣贯	74	宣传贯彻	1642	0.04506699147381242
宪草	84	中华人民共和国宪法草案	15	5.6
宪警	67	宪兵和警察	90	0.7444444444444445
家化	1983	家用化妆品	1	1983.0
家托	708	家庭托儿所	16	44.25
家扶	1995	家庭扶助	64	31.171875
家教	11426	家庭教育	3658	3.1235647895024603
家服	3008	家庭服务	1322	2.275340393343419
家电	68430	家用电器	5221	13.10668454319096
家纠	41	家庭纠纷	459	0.08932461873638345
家纺	1651	家庭纺织	8	206.375
家肥	700	农家肥料	5	140.0
家访	2122	家庭访问	34	62.411764705882355
家财	13395	家庭财产	1779	7.529510961214165
宿位	159	住宿床位	8	19.875
宿生	1218	寄宿的学生	11	110.72727272727273
密商	154	秘密商量	1	154.0
密报	475	秘密报告	274	1.7335766423357664
富政	110	富裕政策	1	110.0
寸照	73	一寸照片	31	2.3548387096774195
导因	827	导致的原因	4	206.75
导购	46115	引导购物	7	6587.857142857143
射联	94	射击联合会	101	0.9306930693069307
射距	83	射击距离	54	1.537037037037037
尊师	1977	尊敬老师	50	39.54
尊老	1301	尊重老人	88	14.784090909090908
小巴	1545	小型巴士	166	9.30722891566265
少体	555	少年体育	848	0.6544811320754716
少足	371	少年足球	2507	0.14798564020741922
尤杯	880	尤伯杯	1276	0.6896551724137931
尸表	87	尸体表面	15	5.8
尸解	44	尸体解剖	415	0.10602409638554217
尼共	1369	尼泊尔共产党	834	1.6414868105515588
尼大	1602	尼赫鲁大学	166	9.650602409638553
尼铁	71	尼日利亚铁路公司	5	14.2
尿感	44	尿路感染	197	0.2233502538071066
尿检	1333	尿样检查	178	7.48876404494382
局地	5357	局部地区	10720	0.4997201492537313
局封	161	局部封闭疗法	1	161.0
局麻	39	局部麻醉	156	0.25
届退	101	届龄退休	29	3.4827586206896552
展厅	9600	展览大厅	518	18.53281853281853
展售	258	展览销售	8	32.25
展团	1760	展览团	145	12.137931034482758
展映	1884	展览放映	2	942.0
展演	5551	展览演出	18	308.3888888888889
展贸	988	展览贸易	14	70.57142857142857
展馆	12232	展览馆	4116	2.9718172983479105
屠犹	11	屠杀犹太人	193	0.05699481865284974
山胞	34	台湾山地同胞	5	6.8
岗培	749	岗位培训	1149	0.6518711923411662
岸炮	79	海岸炮	326	0.24233128834355827
峰会	93883	高峰会议	2465	38.08640973630832
崇外	96	崇文区外	10	9.6
崇美	61	推崇美国	13	4.6923076923076925
川大	16081	四川大学	3143	5.1164492523067135
川妹	497	四川妹子	33	15.06060606060606
川府	19	四川政府	33	0.5757575757575758
川棉	14	四川棉花	3	4.666666666666667
川航	739	四川航空公司	281	2.6298932384341636
巡展	2996	巡回展出	729	4.109739368998628
巡讲	843	巡回演讲	383	2.2010443864229763
工专	1084	工业专科学校	12	90.33333333333333
工产	2660	工业生产	12368	0.21507115135834412
工企	11157	工业企业	15206	0.7337235301854531
工休	432	工间休息	15	28.8
工体	1897	北京工人体育场	545	3.4807339449541286
工农	12970	工人和农民	318	40.78616352201258
工副	261	工业副业	2	130.5
工办	1149	工业办公室	105	10.942857142857143
工厦	83	工业大厦	140	0.5928571428571429
工大	18765	工业大学	5070	3.701183431952663
工学	10805	工作和学习	497	21.740442655935613
工安	2520	工业安全	179	14.078212290502794
工属	62	职工家属	469	0.13219616204690832
工总	3338	工业总会	1380	2.418840579710145
工改	412	工资制度改革	338	1.2189349112426036
工效	820	工作效率	4420	0.18552036199095023
工时	6836	工作时间	6925	0.9871480144404332
工疗	83	工人疗养院	59	1.4067796610169492
工纠	71	工人纠察	42	1.6904761904761905
工经	2094	工业经济	5293	0.39561685244662764
工美	439	工艺美术品	448	0.9799107142857143
工装	977	工艺装备	264	3.7007575757575757
工调	509	工资调整	325	1.5661538461538462
工贸	11946	工业和贸易	444	26.905405405405407
工赈	10	以工代赈	1298	0.007704160246533128
工运	1219	工作运动	1	1219.0
巨资	8475	巨额资金	2266	3.7400706090026477
差旅	1619	出差旅行	24	67.45833333333333
巴盟	143	内蒙古自治区巴彦淖尔盟	34	4.205882352941177
巴统	430	巴黎统筹委员会	33	13.030303030303031
巴航	178	巴基斯坦航空公司	24	7.416666666666667
币改	546	货币制度改革	35	15.6
市值	25010	市场价值	1572	15.90966921119593
市农	13775	城市和农村	1131	12.179487179487179
市况	1425	市场状况	1366	1.0431918008784773
市办	684	市委办公室	274	2.4963503649635035
市务	389	市场业务	661	0.5885022692889561
市售	329	市场销售	6110	0.05384615384615385
市宫	13	市工人文化宫	125	0.104
市经	14455	市场经济	74198	0.1948165718752527
市话	1578	市区电话	65	24.276923076923076
市郊	7902	市区和郊区	83	95.20481927710843
市队	1169	市代表队	323	3.6191950464396285
布控	1646	布置控制	1	1646.0
帆联	64	帆船运动联合会	7	9.142857142857142
师专	1621	师范专科学校	163	9.94478527607362
师友	247	老师和朋友	33	7.484848484848484
师培	3142	师资培训	860	3.6534883720930234
师大	5265	师范大学	8174	0.6441154881331049
师徒	1903	师傅和徒弟	4	475.75
师德	3388	教师道德	18	188.22222222222223
师院	431	师范学院	2608	0.165260736196319
帝大	236	日本东京帝国大学	6	39.333333333333336
帮教	2682	帮助和教育	22	121.9090909090909
帮理	15	帮助料理	52	0.28846153846153844
帮补	149	帮助补贴	2	74.5
帮贫	202	帮助贫困户	147	1.3741496598639455
干休	59	干部休养	6	9.833333333333334
干审	12	干部审查	5	2.4
干属	2	干部家属	399	0.005012531328320802
干政	1154	干预政事	4	288.5
干教	1826	干部教育	3702	0.4932468935710427
干校	627	干部进修学校	5	125.4
干管	394	干线管道	74	5.324324324324325
平交	2478	平面相交	1	2478.0
平叛	473	平息叛乱	260	1.8192307692307692
平战	1501	平时战时	20	75.05
平挂	129	平信和挂号信	7	18.428571428571427
平摊	482	平均分摊	67	7.1940298507462686
平米	12959	平方米	163382	0.07931718304341971
平调	976	平级调动	70	13.942857142857143
年均	26773	每年平均	1848	14.487554112554113
年资	2797	年龄资历	3	932.3333333333334
幼专	20	幼儿师范专科学校	13	1.5384615384615385
幼园	123	幼儿园	38481	0.0031963826303890233
幼师	742	幼稚园教师	15	49.46666666666667
幼托	196	幼儿入托	47	4.170212765957447
广协	300	广告协会	395	0.759493670886076
广府	329	广州政府	81	4.061728395061729
广涉	45	广泛涉及	107	0.4205607476635514
广电	15771	广播与电视	41	384.6585365853659
广空	775	广州军区空军部队	7	110.71428571428571
广获	235	广泛获得	7	33.57142857142857
库券	11	国库券	3567	0.0030838239416876925
应化	236	应用化学	242	0.9752066115702479
庭审	24410	法院开庭审判	24	1017.0833333333334
庭期	430	开庭日期	114	3.7719298245614037
康乐	2697	健康娱乐	63	42.80952380952381
康梁	33	康有为梁启超	1	33.0
康雍	45	康熙和雍正	3	15.0
廉政	38617	廉洁勤政	184	209.875
延烧	1360	蔓延燃烧	1	1360.0
延赛	50	延后比赛	7	7.142857142857143
建乡	632	建立乡政府	15	42.13333333333333
建交	38661	建立外交关系	2724	14.19273127753304
建协	317	建筑协会	134	2.3656716417910446
建商	3566	建筑商	1595	2.2357366771159874
建外	1088	建国门外	139	7.827338129496403
建安	4189	建筑和安装	12	349.0833333333333
建工	25627	建筑工程	5368	4.77403129657228
建政	1632	建设政权	8	204.0
建施	314	建设实施	781	0.4020486555697823
建材	19388	建筑材料	4870	3.9811088295687886
建模	990	建立模型	31	31.93548387096774
建照	61	建筑执照	26	2.3461538461538463
建章	1521	建立规章	40	38.025
建管	737	建筑管理	147	5.01360544217687
建署	18	香港建筑署	19	0.9473684210526315
建陶	180	建筑陶瓷	272	0.6617647058823529
开业	19712	开张营业	421	46.82185273159145
开审	4460	开始审讯	48	92.91666666666667
开展	434613	开始展览	5	86922.6
开征	14610	开始征收	442	33.05429864253394
开拍	4091	开始拍摄	184	22.233695652173914
开播	3382	开始播放	188	17.98936170212766
开方	2024	开药方	171	11.836257309941521
开行	10039	开发银行	3748	2.6784951974386337
开赛	61334	开始比赛	385	159.3090909090909
弃婴	1126	被遗弃的婴儿	17	66.23529411764706
弃教	120	放弃教学	2	60.0
引介	308	引导介绍	2	154.0
引智	1699	引进国外智力	603	2.8175787728026536
引资	16443	引进资金	1788	9.196308724832214
引销	5	引导销售	4	1.25
弹速	118	子弹速度	3	39.333333333333336
强检	1735	强行检查	35	49.57142857142857
强迁	75	强制迁移	12	6.25
强震	5108	强烈地震	7518	0.6794360202181431
归侨	4926	归国华侨	374	13.171122994652407
录干	40	录用干部	39	1.0256410256410255
彝胞	10	彝族同胞	89	0.11235955056179775
彩印	581	彩色印刷	184	3.157608695652174
彩卷	85	彩色胶卷	94	0.9042553191489362
彩塑	569	彩色塑料	26	21.884615384615383
彩录	4	彩色录像	2	2.0
彩影	49	彩色摄影	84	0.5833333333333334
彩报	169	彩色报纸	28	6.035714285714286
彩涂	244	彩色涂料	14	17.428571428571427
彩照	812	彩色照片	600	1.3533333333333333
彩版	63	彩色版面	8	7.875
彩纸	262	彩色相纸	26	10.076923076923077
彩超	369	彩色B超	52	7.096153846153846
影业	1317	电影业	2148	0.6131284916201117
影人	3223	电影界人士	210	15.347619047619048
影像	13180	电影和录像	23	573.0434782608696
影制	3215	电影发行体制	13	247.30769230769232
影剧	1591	电影和戏剧	29	54.86206896551724
影协	686	香港电影业协会	3	228.66666666666666
影后	1923	电影皇后	22	87.4090909090909
影圈	76	电影圈	258	0.29457364341085274
影帝	981	电影皇帝	10	98.1
影带	921	录影带	2225	0.4139325842696629
影技	544	摄影技术	192	2.8333333333333335
影星	4360	电影明星	750	5.8133333333333335
影本	390	电影剧本	502	0.7768924302788844
影机	2766	电影放映机	111	24.91891891891892
影视	30599	电影和电视	412	74.26941747572816
影评	1909	电影评论	233	8.193133047210301
影赛	66	摄影比赛	635	0.10393700787401575
影馆	42	电影馆	63	0.6666666666666666
征地	13685	征收土地	607	22.54530477759473
征接	238	征兵接兵	7	34.0
征期	162	征收期	83	1.9518072289156627
征稽	425	征收稽查	21	20.238095238095237
征纳	180	征收交纳	3	60.0
征补	4	征集和补充	3	1.3333333333333333
待业	4271	等待就业	45	94.91111111111111
待产	667	等待生产	9	74.11111111111111
待学	567	等待入学	7	81.0
待工	2195	等待工作	39	56.282051282051285
待援	200	等待援助	20	10.0
律协	1035	律师协会	1980	0.5227272727272727
律署	3	香港律政署	3	1.0
律考	141	律师考试	30	4.7
徐铁	58	徐州铁路局	1	58.0
微书	93	微型书法	5	18.6
德才	4124	品德和才能	4	1031.0
德甲	6327	德国甲级足球联赛	59	107.23728813559322
德育	4554	品德教育	379	12.015831134564644
德行	1731	品德行为	19	91.10526315789474
心搏	64	心脏搏动	25	2.56
心梗	346	心肌梗塞	1644	0.21046228710462286
心防	544	心理防线	489	1.112474437627812
忠勇	339	忠诚勇敢	8	42.375
怒讨	7	愤怒声讨	145	0.04827586206896552
思政	455	思想政治	14949	0.030436818516288714
性变	5691	性别变化	1	5691.0
性征	468	性别特征	43	10.883720930232558
性病	9527	性传播疾病	233	40.88841201716738
总台	655	总服务台	107	6.121495327102804
息率	1224	利息率	165	7.418181818181818
恶攻	18	恶毒攻击	188	0.09574468085106383
恶黑	10	恶性黑色素瘤	86	0.11627906976744186
惩暴	57	惩罚暴力	2	28.5
惩署	2	香港惩教署	66	0.030303030303030304
意共	1062	意大利共产党	79	13.443037974683545
意甲	6225	意大利甲级联赛	407	15.294840294840295
意航	407	意大利航空公司	150	2.7133333333333334
慈协	1	慈善协会	245	0.004081632653061225
慈济	2391	慈善救济	45	53.13333333333333
慈联	5	慈善联合会	5	1.0
慢萎	17	慢性萎缩性胃炎	50	0.34
戏研	241	戏剧研究	107	2.2523364485981308
成中	14086	成人中学	1	14086.0
成府	121	成都政府	26	4.653846153846154
成教	2197	成人教育	2312	0.9502595155709342
成棒	31	成人棒球	11	2.8181818181818183
成电	8997	成都电讯工程学院	5	1799.4
成百	3104	成都百货	45	68.97777777777777
成部	37577	成都部队	23	1633.7826086956522
成飞	1206	成都飞机	279	4.32258064516129
戒护	908	警戒与维护	1	908.0
战债	18	战争债务	5	3.6
战况	1404	作战情况	56	25.071428571428573
战史	907	作战史	44	20.613636363636363
战罪	107	战争罪行	1452	0.07369146005509641
战训	1331	战备训练	872	1.526376146788991
截稿	1430	截止投稿	4	357.5
戴杯	31	戴维斯杯网球赛	1085	0.02857142857142857
户养	905	分户饲养	13	69.61538461538461
户均	3255	每户平均	175	18.6
户政	1326	户籍政策	234	5.666666666666667
房修	210	房屋修理	7	30.0
房协	1241	房屋协会	96	12.927083333333334
房展	1986	住房展览	3	662.0
房建	20862	房屋修建	38	549.0
房津	86	房屋津贴	79	1.0886075949367089
房源	19952	住房来源	13	1534.7692307692307
房行	968	住房储蓄银行	96	10.083333333333334
房贴	119	住房补贴	1490	0.07986577181208054
房颤	317	心房纤维性颤动	14	22.642857142857142
手协	892	手球协会	195	4.574358974358974
手拖	188	手扶拖拉机	708	0.2655367231638418
手联	626	手球联合会	34	18.41176470588235
打假	9571	打击制售假冒伪劣商品	212	45.14622641509434
打办	28	打击投机倒把办公室	2	14.0
打扒	28	打击扒手	3	9.333333333333334
打流	144	打击流氓犯罪	3	48.0
打私	661	打击走私活动	199	3.321608040201005
打防	991	打击和防范	148	6.695945945945946
打非	5349	打击非法出版物活动	2	2674.5
执监	11	执行委员会和监察委员会	1	11.0
执纪	1424	执行纪律	346	4.115606936416185
执罚	417	执行罚没	6	69.5
扩产	1215	扩大产量	72	16.875
扩兵	6	扩充兵源	4	1.5
扩容	5051	扩大容量	28	180.39285714285714
扩广	3	扩大推广	55	0.05454545454545454
扩建	26149	扩大建设	164	159.4451219512195
扩招	2935	扩大招生	378	7.764550264550264
扩权	1095	扩大自主权	22	49.77272727272727
扩校	19	扩大学校	162	0.11728395061728394
扩灌	83	扩大灌溉面积	213	0.38967136150234744
扩版	345	扩大版面	8	43.125
扩繁	164	扩大繁育	12	13.666666666666666
扩红	22	扩大红军	40	0.55
扩编	643	扩大编制	52	12.365384615384615
扩销	84	扩大销售	479	0.17536534446764093
扫丑	6	扫除各种丑恶现象	23	0.2608695652173913
扫毒	2388	扫除毒品	29	82.34482758620689
扫盲	3984	扫除文盲	495	8.048484848484849
扬大	739	扬州大学	352	2.0994318181818183
扶残	722	扶助残疾人	98	7.36734693877551
批价	783	批发价格	3695	0.21190798376184034
批供	157	批量供应	30	5.233333333333333
批建	934	批准建设	674	1.3857566765578635
批捕	3428	批准逮捕	3461	0.9904651834729847
批转	1741	批示后转发	1	1741.0
批销	358	批购零销	2	179.0
承保	4318	承接保险	3	1439.3333333333333
承建	7158	承担建设	164	43.646341463414636
承租	4110	承包租赁	96	42.8125
承责	28	承担责任	6694	0.004182850313713774
承销	6073	承运销售	1	6073.0
技交	50	技术交易	840	0.05952380952380952
技协	437	技术协会	882	0.4954648526077097
技干	8	技术干部	1599	0.0050031269543464665
技改	8019	技术改造	18191	0.44082238469572865
技校	2019	技工学校	1641	1.230347349177331
技检	6	技术检查	198	0.030303030303030304
技监	506	技术监督	7976	0.06344032096288867
技联	62	技巧联合会	36	1.7222222222222223
技防	620	技术预防	43	14.418604651162791
技革	14	技术革新	2396	0.005843071786310518
投产	28862	投入生产	2042	14.134182174338884
投工	1069	投入人工	16	66.8125
投建	575	投资建设	4748	0.12110362257792755
投运	1086	投入运行	3055	0.35548281505728313
抗台	692	抗御台风	23	30.08695652173913
抗宣	4	抗日宣传	88	0.045454545454545456
抗属	22	抗日军人家属	9	2.4444444444444446
抗战	15754	抗日战争	13088	1.20369804400978
抗改	15	抗拒改造	11	1.3636363636363635
抗敌	606	抗击敌人	44	13.772727272727273
抗暴	500	反抗暴力	13	38.46153846153846
抗洪	24959	抵抗洪水	11	2269.0
抗老	225	抵抗衰老	10	22.5
抗跌	1556	抗拒下跌	1	1556.0
折卖	86	折价出卖	2	43.0
抛股	75	抛售股票	643	0.1166407465007776
护产	511	保护财产	112	4.5625
护协	2837	护士协会	56	50.660714285714285
护厂	134	保护工厂	4	33.5
护工	16727	护理工人	1	16727.0
护校	621	护士学校	108	5.75
护绿	556	保护绿化	14	39.714285714285715
护肤	1920	保护皮肤	102	18.823529411764707
护航	24034	保护航行	14	1716.7142857142858
护鸟	331	保护鸟类	476	0.6953781512605042
护龄	8	护士工龄	2	4.0
报业	9008	报纸出版业	12	750.6666666666666
报刊	20422	报纸和刊物	18	1134.5555555555557
报备	1262	申报备案	127	9.937007874015748
报批	8530	申报批准	34	250.88235294117646
报检	1270	申报检验	8	158.75
报考	29731	报名考试	260	114.35
报警	32730	报告警方	33	991.8181818181819
报请	3120	报告请示	13	240.0
抬价	2333	抬高价格	295	7.908474576271186
抽佣	72	抽取佣金	39	1.8461538461538463
抽红	15	抽取红利	2	7.5
抽评	2	抽样评比	1	2.0
拉美	40920	拉丁美洲	8245	4.963007883565798
拒付	745	拒绝支付	292	2.5513698630136985
拒批	90	拒绝批准	453	0.1986754966887417
拒收	1976	拒绝接收	260	7.6
拒载	754	拒绝载客	13	58.0
拓销	219	拓展外销	15	14.6
拖厂	59	拖拉机制造厂	34	1.7352941176470589
拘审	27	拘留审查	192	0.140625
招商	41901	招引客商	1	41901.0
招委	119	招生委员会	294	0.40476190476190477
招工	5002	招收工人	34	147.11764705882354
招干	92	招聘干部	34	2.7058823529411766
招录	7980	招聘录用	66	120.9090909090909
招教	79	招聘教师	181	0.43646408839779005
招警	197	招考警察	12	16.416666666666668
招选	104	招聘选拔	26	4.0
招飞	614	招收飞行学员	69	8.898550724637682
拜金	2201	崇拜金钱	24	91.70833333333333
拥军	7755	拥护人民军队	1	7755.0
拥吻	274	拥抱和亲吻	55	4.9818181818181815
拥塞	275	拥挤堵塞	42	6.5476190476190474
择业	4198	选择职业	275	15.265454545454546
择偶	1588	选择配偶	40	39.7
择恋	12	选择恋人	10	1.2
拳协	276	拳击协会	583	0.4734133790737564
拳委	7	拳击委员会	29	0.2413793103448276
拳总	31	拳击总会	23	1.3478260869565217
拳赛	439	拳击比赛	1185	0.37046413502109704
持平	26663	保持平衡	775	34.40387096774194
持旺	1164	持续旺销	99	11.757575757575758
持股	21266	持有股票	507	41.94477317554241
指婚	28	指定婚姻	4	7.0
指检	156	用手指检查	1	156.0
捐资	7718	捐助资金	286	26.986013986013987
捕办	4	逮捕法办	50	0.08
捕杀	2253	逮捕杀害	21	107.28571428571429
损农	293	损害农民利益	431	0.679814385150812
损减	133	损失减少	874	0.15217391304347827
换俘	138	交换俘虏	160	0.8625
换汇	724	换取外汇	67	10.805970149253731
据考	2394	根据考证	31	77.2258064516129
捷运	3530	快捷运输	32	110.3125
授勋	1898	授予勋章	26	73.0
掌控	10177	掌握控制	54	188.46296296296296
掌珠	97	掌上明珠	365	0.26575342465753427
掌理	55	掌握管理	68	0.8088235294117647
排华	852	排斥华人	12	71.0
排协	1022	排球协会	477	2.142557651991614
排污	11042	排放污水	282	39.156028368794324
排犹	76	排斥犹太人	9	8.444444444444445
排管	810	排水管道	309	2.621359223300971
排联	279	排球联合会	72	3.875
排解	1080	排除和解决	3	360.0
排雷	2078	排除地雷	124	16.758064516129032
探子	88	探望儿子	71	1.2394366197183098
探慰	1	探望和慰问	34	0.029411764705882353
探空	442	探测太空	55	8.036363636363637
接访	4268	接待上访	183	23.3224043715847
控亏	46	控制亏损	11	4.181818181818182
控会	94	控制会议	84	1.119047619047619
控区	504	控制区	3561	0.14153327716933445
控检	53	控制检查	14	3.7857142857142856
控污	84	控制污染	452	0.18584070796460178
控温	220	控制温度	75	2.933333333333333
控烟	3983	控制烟尘	7	569.0
控爆	105	控制性爆破	9	11.666666666666666
控申	230	控告申诉	306	0.7516339869281046
控编	48	控制编制	10	4.8
控股	43337	控制股份	18	2407.6111111111113
控购	109	控制购买	13	8.384615384615385
控释	199	控制释放	9	22.11111111111111
推介	20606	推荐介绍	65	317.0153846153846
推普	226	推广普通话	838	0.26968973747016706
提价	10125	提高价格	789	12.832699619771864
插青	7	插队知识青年	2	3.5
握别	105	握手告别	183	0.5737704918032787
揭批	1142	揭发和批判	2	571.0
援外	2418	援助外国	4	604.5
援建	16410	援助建设	96	170.9375
援藏	4659	支援西藏	953	4.8887722980062955
揽储	471	招揽储蓄	2	235.5
搜毒	51	搜查毒品	21	2.4285714285714284
搜证	1205	搜集证据	440	2.7386363636363638
携械	20	携带枪械	30	0.6666666666666666
摄制	4336	拍摄制作	336	12.904761904761905
摄协	393	摄影家协会	1084	0.3625461254612546
摄记	231	摄影记者	3980	0.058040201005025126
摘金	2060	摘取金牌	479	4.30062630480167
摩协	84	摩托车协会	68	1.2352941176470589
摩步	1699	摩托化步兵	501	3.3912175648702596
摩联	92	摩托车联合会	33	2.787878787878788
摩配	39	摩托车配件	115	0.3391304347826087
撤并	1647	撤销合并	38	43.3421052631579
撤诉	1380	撤回诉讼	35	39.42857142857143
擂赛	26	擂台赛	2625	0.009904761904761904
擅设	29	擅自设置	103	0.2815533980582524
攀钢	1482	攀枝花钢铁公司	84	17.642857142857142
支乡	60	支援家乡	55	1.0909090909090908
支书	6598	支部书记	2460	2.6821138211382114
支内	105	支援内地建设	5	21.0
支农	7240	支援农业	300	24.133333333333333
支前	1463	支援前线	142	10.30281690140845
支委	1487	支部委员会委员	2	743.5
支扩	100	支气管扩张	70	1.4285714285714286
支教	3724	支援教育	45	82.75555555555556
支现	336	支取现金	82	4.097560975609756
支薪	217	支领薪水	7	31.0
支边	707	支援边疆	75	9.426666666666666
支铁	198	支援铁路建设	50	3.96
收储	3513	吸收储蓄	40	87.825
收售	139	收购和出售	12	11.583333333333334
收存	945	收藏保存	12	78.75
收审	384	收容审查	129	2.9767441860465116
收录	7214	收音和录音	4	1803.5
收支	24404	收入和支出	518	47.11196911196911
收教	236	收容教育	302	0.7814569536423841
